applicant_id,batch_number,cnpj_cpf,congressperson_document,congressperson_id,congressperson_name,document_id,document_number,document_type,document_value,installment,issue_date,leg_of_the_trip,month,numbers,party,passenger,remark_value,state,subquota_description,subquota_group_description,subquota_group_id,subquota_number,supplier,term,term_id,total_net_value,total_value,year
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079229,0,503.03,0,2018-03-19 00:00:00,BSB/REC,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,503.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079397,0,876.0,0,2018-03-22 00:00:00,PNZ/BSB,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,876.0,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079435,0,210.0,0,2018-03-23 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,210.0,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079500,0,653.03,0,2018-03-26 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,653.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079666,0,673.03,0,2018-03-28 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,673.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079667,0,648.57,0,2018-03-28 00:00:00,PNZ/BSB,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,648.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079668,0,652.03,0,2018-03-28 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,652.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079669,0,582.57,0,2018-03-28 00:00:00,PNZ/BSB,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,582.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079670,0,652.03,0,2018-03-28 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,652.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079671,0,586.03,0,2018-03-28 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,586.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079672,0,582.57,0,2018-03-28 00:00:00,PNZ/BSB,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,582.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079815,0,-340.53,0,2018-04-04 00:00:00,BSB/PNZ,4,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,-340.53,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437079815,0,653.03,0,2018-04-04 00:00:00,BSB/PNZ,4,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,653.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778680,0,381.0,0,2018-04-25 00:00:00,BSB/REC,4,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,381.0,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778681,0,330.27,0,2018-04-25 00:00:00,REC/PNZ,4,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,330.27,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778865,0,1319.57,0,2018-05-02 00:00:00,PNZ/BSB,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,1319.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778890,0,909.57,0,2018-05-02 00:00:00,PNZ/BSB,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778891,0,913.03,0,2018-05-02 00:00:00,BSB/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778892,0,909.57,0,2018-05-02 00:00:00,BSB/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778893,0,913.03,0,2018-05-02 00:00:00,BSB/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778894,0,909.57,0,2018-05-02 00:00:00,PNZ/BSB,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778895,0,913.03,0,2018-05-02 00:00:00,BSB/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2437778896,0,913.03,0,2018-05-02 00:00:00,BSB/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430463,0,154.0,0,2018-05-23 00:00:00,BSB/REC,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,154.0,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430464,0,260.27,0,2018-05-23 00:00:00,REC/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,260.27,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430596,0,783.0,0,2018-05-28 00:00:00,PNZ/BSB,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,783.0,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430597,0,3.46,0,2018-05-28 00:00:00,BSB/SSA,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,3.46,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430994,0,909.57,0,2018-06-07 00:00:00,PNZ/BSB,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430994,0,913.03,0,2018-06-07 00:00:00,BSB/PNZ,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430995,0,909.57,0,2018-06-07 00:00:00,PNZ/SSA,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430995,0,913.03,0,2018-06-07 00:00:00,BSB/SSA,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430996,0,909.57,0,2018-06-07 00:00:00,PNZ/SSA,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430996,0,913.03,0,2018-06-07 00:00:00,BSB/SSA,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430997,0,909.57,0,2018-06-07 00:00:00,PNZ/SSA,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2438430997,0,913.03,0,2018-06-07 00:00:00,BSB/SSA,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439124414,0,160.7,0,2018-06-20 00:00:00,REC/BSB,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,160.7,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439125023,0,624.07,0,2018-07-16 00:00:00,PNZ/REC,7,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,624.07,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439125023,0,630.77,0,2018-07-16 00:00:00,REC/PNZ,7,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,630.77,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439125024,0,909.57,0,2018-07-16 00:00:00,PNZ/BSB,7,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439125025,0,913.03,0,2018-07-16 00:00:00,BSB/PNZ,7,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439125026,0,909.57,0,2018-07-16 00:00:00,PNZ/BSB,7,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,909.57,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 2439125027,0,913.03,0,2018-07-16 00:00:00,BSB/PNZ,7,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,913.03,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 4552949920,0,30.25,0,2018-02-16 00:00:00,BSB/REC,2,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,30.25,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 4553808047,0,104.75,0,2018-03-22 00:00:00,PNZ/BSB,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,104.75,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 4553808049,0,121.24,0,2018-03-23 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,121.24,0,2018
2921,0,02575829000148,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: 4553808248,0,39.0,0,2018-04-25 00:00:00,BSB/REC,4,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AVIANCA,2015,55,39.0,0,2018
2921,0,09296295000160,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: B8CHTV,0,270.0,0,2018-04-04 00:00:00,BSB/PNZ,4,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,270.0,0,2018
2921,0,09296295000160,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: IF53WD,0,879.47,0,2018-06-20 00:00:00,PNZ/REC,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,879.47,0,2018
2921,0,09296295000160,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: JD4R7G,0,270.0,0,2018-03-22 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,270.0,0,2018
2921,0,09296295000160,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: JDBR6G,0,463.84,0,2018-05-24 00:00:00,PNZ/REC/PNZ,5,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,463.84,0,2018
2921,0,09296295000160,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: SIQ1FH,0,1166.93,0,2018-03-08 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1166.93,0,2018
2921,0,09296295000160,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: TE89XW,0,250.0,0,2018-03-02 00:00:00,BSB/PNZ,3,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,250.0,0,2018
2921,0,07575651000159,138,178914,ADALBERTO CAVALCANTI,0,Bilhete: JPIB6E,0,1827.93,0,2018-06-20 00:00:00,BSB/GRU/PNZ,6,['0'],AVANTE,ADALBERTO CAVALCANTI,0,PE,Flight ticket issue,,0,999,Cia Aérea - GOL,2015,55,1827.93,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,,0,63.75,0,,,3,['0'],PT,,0,MG,Telecommunication,,0,10,RAMAL,2015,55,63.75,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,,0,32.43,0,,,2,['0'],PT,,0,MG,Telecommunication,,0,10,RAMAL,2015,55,32.43,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,,0,21.42,0,,,1,['0'],PT,,0,MG,Telecommunication,,0,10,RAMAL,2015,55,21.42,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2237777,1,1374.88,0,2018-03-09 09:21:49,,3,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - ENCOMENDA PAC,2015,55,1374.88,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2239233,1,601.36,0,2018-03-22 15:25:54,,3,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - ENCOMENDA PAC,2015,55,601.36,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2240205,1,84.7,0,2018-04-03 16:33:45,,4,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX 10,2015,55,84.7,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2247116,1,61.0,0,2018-06-06 09:38:22,,6,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX 10,2015,55,61.0,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2253889,1,84.1,0,2018-08-22 10:56:22,,8,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX 10,2015,55,84.1,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2249666,1,102.8,0,2018-07-06 11:21:24,,7,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX 12,2015,55,102.8,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2233538,1,22.33,0,2018-01-23 11:39:35,,1,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,22.33,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2233616,1,32.67,0,2018-01-24 11:32:32,,1,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,32.67,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2233842,1,48.03,0,2018-01-26 11:57:31,,1,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,48.03,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2233939,1,32.67,0,2018-01-29 14:32:20,,1,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,32.67,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2234175,1,32.67,0,2018-01-31 14:30:52,,1,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,32.67,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2234400,1,39.4,0,2018-02-02 11:44:54,,2,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,39.4,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2235777,1,26.8,0,2018-02-20 15:21:16,,2,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,26.8,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2236481,1,38.8,0,2018-02-26 16:37:41,,2,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,38.8,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2237220,1,23.27,0,2018-03-05 17:16:54,,3,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,23.27,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2248182,1,24.11,0,2018-06-15 14:37:40,,6,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,24.11,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2248758,1,22.0,0,2018-06-25 12:31:09,,6,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,22.0,0,2018
2906,0,,221,178890,ADELMO CARNEIRO LEÃO,0,RSP : 2249025,1,38.8,0,2018-06-28 14:40:16,,6,['0'],PT,,0,MG,Postal services,,0,11,CORREIOS - SEDEX CONVENCIONAL,2015,55,38.8,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: D7QNQY,0,1678.98,0,2018-06-07 00:00:00,CNF/BSB/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1678.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: DEU9JA,0,1175.9,0,2018-02-01 00:00:00,BSB/CNF,2,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1175.9,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: GYFTSC,0,1349.03,0,2018-06-04 00:00:00,CNF/BSB,6,['0'],PT,BRUNO COSTA,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1349.03,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: HH9M8X,0,479.98,0,2018-06-06 00:00:00,CNF/BSB/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,479.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: HI2SPX,0,647.98,0,2018-06-26 00:00:00,CNF/BSB/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,647.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: LHKEGK,0,359.98,0,2018-06-06 00:00:00,CNF/BSB/CNF,6,['0'],PT,GLEICE PINHO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,359.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: LHPS2H,0,600.0,0,2018-06-06 00:00:00,CNF/BSB/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,600.0,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: OC7R7Z,0,477.47,0,2018-06-13 00:00:00,MOC/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,477.47,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: R8S28V,0,500.0,0,2018-06-04 00:00:00,CNF/BSB/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,500.0,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: RDGPGJ,0,1363.03,0,2018-06-04 00:00:00,CNF/BSB,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1363.03,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: RK3H5R,0,484.47,0,2018-07-10 00:00:00,UBA/CNF,7,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,484.47,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: S7NIKL,0,1179.03,0,2018-02-16 00:00:00,CNF/BSB,2,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1179.03,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: S8W33V,0,1018.03,0,2018-05-25 00:00:00,CNF/BSB,5,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1018.03,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: SYEDUF,0,1685.98,0,2018-06-21 00:00:00,CNF/BSB,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1685.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: TIPWKX,0,331.98,0,2018-06-12 00:00:00,CNF/BSB/CNF,6,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,331.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: V98UWI,0,795.03,0,2018-02-19 00:00:00,CNF/BSB,2,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,795.03,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: V98UWI,0,729.9,0,2018-03-15 00:00:00,BSB/CNF,3,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,729.9,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: VBZRQS,0,500.0,0,2018-06-08 00:00:00,CNF/BSB/CNF,6,['0'],PT,BRUNO COSTA,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,500.0,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: XBQJXC,0,1050.98,0,2018-06-11 00:00:00,CNF/BSB/CNF,6,['0'],PT,GLEICE PINHO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1050.98,0,2018
2906,0,09296295000160,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: ZG8S5A,0,1562.42,0,2018-01-29 00:00:00,CNF/UBA/CNF,1,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - AZUL,2015,55,1562.42,0,2018
2906,0,07575651000159,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: GW8JSX,0,405.93,0,2018-02-09 00:00:00,BSB/CNF,2,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - GOL,2015,55,405.93,0,2018
2906,0,07575651000159,221,178890,ADELMO CARNEIRO LEÃO,0,Bilhete: LF736F,0,405.93,0,2018-02-09 00:00:00,BSB/CNF,2,['0'],PT,ADELMO CARNEIRO LEÃO,0,MG,Flight ticket issue,,0,999,Cia Aérea - GOL,2015,55,405.93,0,2018
